Steps
26
22
34
24
29
23
25
24
35
24
22
37
28
28
22
22
28
29
34
25
26
34
36
24
30
32
31
23
32
34
27
26
26
21
21
28
29
42
28
26
37
27
17
33
26
35
21
38
30
23
23
36
20
24
30
29
26
35
24
23
27
25
29
26
25
28
27
27
33
20
24
33
27
26
34
27
24
25
25
31
19
22
29
21
24
25
24
34
32
29
29
30
22
19
38
34
26
18
32
35
27
34
29
28
19
19
20
25
23
34
37
31
32
22
24
24
31
24
27
23
23
32
29
25
40
28
26
32
30
29
26
30
35
21
32
28
21
20
47
26
29
35
36
29
28
33
28
18
34
39
34
24
29
32
23
29
30
23
24
28
21
29
24
24
28
26
30
23
23
33
25
36
20
26
23
27
39
30
25
25
26
40
26
31
32
24
23
27
29
48
23
27
26
28
30
35
22
30
23
27
25
25
31
20
44
29
25
26
35
27
19
38
33
25
25
32
33
36
27
29
36
26
37
31
27
28
26
35
26
40
32
30
24
23
24
23
35
38
23
35
38
34
28
25
21
22
35
27
22
30
29
30
24
33
22
31
23
25
37
20
27
24
36
30
30
19
29
30
23
20
22
26
25
38
25
29
28
27
23
38
45
37
33
23
22
26
21
21
25
23
22
39
32
33
41
34
24
29
29
45
23
42
27
31
26
30
33
33
24
18
35
28
26
23
25
29
21
22
27
35
23
28
25
29
31
30
27
40
23
27
26
23
29
26
33
29
27
27
22
35
27
30
28
38
28
27
35
25
34
24
24
23
29
29
20
31
28
27
27
23
24
29
19
37
28
22
30
37
26
30
31
29
22
33
35
27
20
28
25
24
27
26
27
33
29
38
31
32
42
28
26
34
27
35
33
41
23
24
27
29
30
29
27
22
20
34
24
26
27
33
24
36
30
28
25
31
29
24
26
30
30
28
32
27
32
25
22
32
25
29
29
28
20
29
36
34
26
29
30
26
25
27
36
36
21
29
25
37
19
29
33
26
32
32
26
34
26
33
22
23
34
35
36
28
31
31
32
31
25
35
31
25
27
30
31
32
36
24
34
23
36
37
31
26
28
30
22
29
24
20
30
32
33
33
24
40
38
26
24
25
41
26
32
37
39
37
24
25
34
18
32
20
25
30
26
29
29
27
27
31
25
36
29
27
36
31
37
20
29
29
30
28
28
24
23
21
26
35
28
23
27
38
26
19
28
31
25
26
24
23
35
29
30
22
32
27
36
22
35
32
25
34
37
19
36
32
26
30
31
36
28
30
26
24
26
27
24
37
22
35
40
21
32
38
24
22
23
37
27
33
29
30
25
28
27
33
20
25
23
32
28
22
23
21
37
30
35
34
25
24
20
38
32
31
28
21
40
24
35
27
34
31
20
22
40
32
34
34
30
24
28
31
29
25
28
28
27
30
30
22
37
26
22
23
31
24
27
28
24
32
28
26
36
27
27
18
31
49
35
19
37
30
28
34
25
22
21
30
25
49
22
25
26
38
27
28
23
28
34
21
27
29
32
19
27
25
32
33
27
32
28
27
26
30
25
31
32
24
30
26
24
32
20
31
40
30
32
23
18
35
27
31
43
25
22
37
27
27
25
27
34
27
24
30
20
21
25
20
25
22
25
26
34
27
25
30
37
24
39
33
38
29
26
31
32
23
30
22
20
29
32
32
35
22
33
18
33
40
32
20
27
32
32
28
30
28
30
25
26
35
19
31
29
33
31
37
33
30
33
22
37
25
34
23
34
40
28
37
28
34
26
27
29
27
31
31
32
23
25
23
41
25
22
23
30
23
24
39
38
25
26
28
32
31
45
29
36
34
23
22
25
25
26
30
26
20
24
20
27
20
38
40
26
28
25
23
33
28
28
24
28
28
25
29
23
24
22
30
28
37
23
31
26
26
23
31
24
37
26
19
28
27
36
27
33
37
25
28
33
20
26
32
33
26
24
25
27
17
18
31
19
38
24
28
25
26
42
24
33
20
25
25
25
29
33
25
33
39
21
31
23
34
27
23
25
23
40
25
22
29
27
34
27
21
24
25
28
38
23
25
34
30
30
29
29
29
21
27
28
38
35
29
26
21
34
32
26
27
27
31
24
31
38
24
18
32
26
27
25
28
29
26
23
36
29
21
39
23
32
28
24
25
36
36
26
34
32
22
28
22
24
29
27
35
22
26
25
27
38
36
28
29
27
30
37
29
20
34
33
28
24
35
30
24
29
37
29
23
31
28
29
40
25
26
21
26
31
21
32
30
25
36
25
25
26
25
25
25
27
26
24
34
30
29
33
41
32
24
28
27
34
29
28
29
26
30
26
25
20
24
33
32
22
28
25
29
19
26
34
27
34
25
31
22
28
24
40
23
21
22
24
23
26
33
28
25
43
27
24
28
28
29
26
28
26
28
25
20
26
23
20
32
21
29
25
31
36
22
23
28
27
43
29
25
26
20
27
34
24
22
41
25
27
29
22
26
30
27
27
29
28
26
34
20
33
33
33
27
29
36
25
27
29
31
19
25
30
24
37
35
20
23
32
23
26
25
25
21
22
25
31
27
33
31
21
35
28
34
27
32
29
27
31
32
20
29
23
28
20
28
20
25
32
28
36
22
47
41
33
23
40
29
32
30
28
42
25
37
27
32
25
23
26
29
25
31
32
31
21
21
25
19
19
47
31
21
31
21
27
37
29
22
21
32
19
32
31
25
30
22
26
29
31
37
27
31
37
23
32
29
24
36
38
22
28
21
25
25
30
27
25
31
37
19
32
34
25
25
27
30
23
27
23
38
27
31
24
33
29
25
23
23
24
26
32
26
26
30
20
36
38
38
23
34
21
24
24
32
23
27
20
25
29
24
39
23
26
32
27
23
27
22
28
35
24
20
38
22
27
37
28
28
25
31
23
32
25
24
32
33
27
33
23
27
32
26
35
30
27
22
29
28
31
27
28
29
25
29
29
46
38
21
29
28
31
38
38
31
27
23
37
29
31
30
25
28
27
38
29
28
28
32
26
24
22
31
28
27
41
27
31
28
16
28
22
28
33
29
36
24
29
30
24
41
26
33
23
29
21
31
38
20
31
43
23
31
20
24
22
30
25
21
22
39
30
27
31
30
31
36
26
30
40
23
35
28
39
22
24
29
22
29
39
38
35
22
26
30
33
22
26
26
25
35
29
24
26
32
35
29
18
31
32
32
23
28
28
28
30
15
33
28
40
30
34
36
22
33
24
24
33
26
27
24
25
30
38
24
24
33
25
26
21
37
22
36
24
27
23
27
39
31
22
26
23
28
25
22
23
22
23
23
34
30
23
31
25
32
30
28
30
35
32
27
37
25
28
28
27
26
28
22
40
30
24
29
31
28
28
28
23
24
26
32
33
39
38
21
24
32
32
26
24
31
22
34
30
29
28
19
36
22
38
23
25
29
39
21
28
29
29
29
34
23
22
31
21
23
29
25
27
30
19
39
25
22
31
35
31
23
25
28
28
24
26
29
30
27
27
25
32
37
33
30
26
28
23
35
33
20
27
28
31
29
20
23
33
32
30
25
26
17
30
24
24
29
25
28
39
22
35
37
29
23
25
27
36
21
31
32
27
30
27
25
27
34
23
25
27
25
30
23
36
27
21
28
29
31
28
23
23
27
27
31
24
25
23
28
29
36
23
26
30
34
29
28
35
23
26
21
24
23
20
23
33
24
21
33
32
25
31
27
29
28
21
25
28
31
26
24
30
29
25
23
28
21
43
30
22
28
28
35
25
30
33
26
27
37
25
26
30
24
25
18
27
24
18
29
20
22
31
22
26
20
28
29
34
32
37
26
22
36
25
21
29
33
29
26
29
21
36
30
26
34
30
26
26
27
21
31
26
33
25
21
32
28
27
37
33
25
24
28
21
38
24
25
26
21
22
35
37
24
20
29
28
18
29
16
19
36
23
30
20
44
28
35
32
24
32
28
21
33
28
37
22
32
23
29
22
22
19
21
28
46
25
25
32
29
35
34
36
31
28
32
21
32
39
24
27
37
19
36
34
33
33
44
38
20
27
29
29
29
32
29
25
30
24
24
20
28
21
36
21
26
30
32
24
29
20
26
28
30
22
28
19
26
40
22
23
26
26
30
35
28
28
31
24
29
36
25
23
30
42
22
33
31
36
24
37
21
27
22
21
31
30
22
28
44
25
24
28
30
39
30
26
25
40
25
23
26
36
27
27
26
28
30
24
31
42
31
23
26
24
25
26
24
39
34
27
33
29
25
27
51
22
30
23
22
24
28
22
27
37
29
32
32
38
23
29
20
26
23
26
28
25
32
23
26
33
31
25
25
22
33
20
28
21
27
23
24
34
25
33
31
31
28
28
30
28
50
22
27
21
23
26
22
27
18
30
32
27
27
26
23
34
32
32
24
24
33
34
32
27
22
29
24
33
34
18
19
31
27
23
31
31
24
32
31
25
30
26
23
16
30
18
27
29
26
31
35
21
31
26
34
20
29
27
27
27
35
41
24
26
41
25
50
31
53
18
30
31
25
34
44
32
25
25
28
30
21
34
34
22
37
23
32
27
31
30
31
41
20
38
30
26
31
24
24
28
24
21
24
36
28
21
24
28
24
29
30
33
34
40
22
31
21
30
32
20
27
25
37
21
31
23
18
28
22
29
21
23
32
25
19
26
31
27
31
31
34
26
37
22
27
24
30
33
20
27
30
20
38
28
26
35
28
21
35
26
38
18
29
28
17
27
28
26
28
21
29
16
25
33
38
25
31
31
23
30
31
21
34
27
23
18
40
33
26
19
23
26
34
27
23
26
24
25
32
23
35
19
42
23
25
28
29
22
22
28
22
30
21
32
31
28
33
32
24
31
22
25
30
41
28
29
26
33
31
35
32
26
26
25
28
36
40
34
23
38
36
29
28
25
18
32
37
29
20
29
28
27
37
15
28
23
32
23
24
20
29
20
27
23
21
26
29
33
30
22
42
22
27
24
35
35
19
32
24
35
44
34
34
30
36
21
24
24
27
26
33
27
33
24
27
31
25
25
27
31
19
27
22
32
15
27
40
29
28
20
25
28
26
29
23
24
36
39
24
26
34
32
23
37
36
26
30
23
25
36
28
33
23
29
33
30
33
34
18
26
24
31
39
27
26
19
30
23
30
29
31
21
23
22
36
25
33
30
26
28
25
29
29
30
31
26
27
33
32
30
32
31
24
26
24
23
29
31
30
34
28
25
31
26
26
30
27
22
27
34
24
26
23
33
26
34
28
19
29
30
33
23
25
31
26
26
35
30
29
31
21
27
26
26
26
22
30
24
35
19
25
24
18
24
30
29
28
31
32
41
33
32
22
29
25
31
27
30
29
20
51
36
26
24
32
26
32
31
26
35
29
32
26
37
25
28
24
24
26
27
28
41
31
34
32
25
17
26
29
29
26
21
28
31
32
27
27
25
33
34
34
21
30
26
25
24
38
22
38
25
30
31
32
22
24
24
27
32
27
43
25
41
24
29
26
30
31
27
29
26
31
24
28
30
29
22
21
33
27
25
26
36
28
24
28
29
32
19
28
31
34
30
26
23
30
29
33
24
31
31
34
25
36
21
33
23
28
25
31
26
27
29
26
24
29
30
31
23
29
37
25
19
21
22
33
22
29
35
21
25
27
28
30
27
33
59
20
35
25
29
22
25
38
29
29
30
24
27
49
32
30
25
26
30
28
27
29
28
39
23
28
24
25
27
26
22
27
20
32
19
36
34
33
26
35
32
33
34
19
26
28
26
34
26
20
25
19
29
32
32
22
29
25
42
34
17
24
24
23
24
27
28
25
20
19
37
23
25
25
28
31
19
30
28
22
28
30
37
26
49
30
32
30
21
22
30
17
28
28
27
24
33
34
30
29
44
27
28
23
29
37
22
30
24
29
31
24
23
28
24
32
17
26
33
42
27
25
31
43
25
25
27
32
26
30
21
31
36
29
27
27
35
25
27
25
25
21
32
25
25
29
25
26
27
32
28
27
23
24
27
30
24
23
31
33
36
29
27
32
21
33
26
25
39
36
30
27
23
38
31
28
21
34
34
26
27
24
25
33
25
25
24
35
30
31
27
26
25
36
17
30
24
22
36
24
22
37
25
29
31
25
26
29
23
22
39
17
34
27
28
29
34
27
29
24
29
25
26
26
23
25
26
33
31
27
21
21
30
26
27
21
28
30
29
28
28
28
25
26
26
25
31
37
23
32
24
24
31
31
28
38
25
26
28
18
28
23
24
32
21
37
31
25
29
26
34
24
32
29
27
31
23
31
23
22
32
19
25
23
29
23
24
26
33
34
27
27
22
20
30
20
34
26
37
23
32
33
32
21
25
26
29
27
27
23
40
23
26
25
26
28
23
31
28
30
28
30
34
32
26
31
28
30
27
28
32
19
34
33
26
17
22
29
22
24
25
22
25
26
25
31
29
20
29
28
30
28
33
32
22
28
25
29
28
29
30
29
29
40
21
22
34
30
38
23
33
38
28
26
29
20
27
25
28
32
24
27
28
36
33
29
21
38
33
36
20
22
20
23
33
30
21
28
22
28
28
28
30
31
22
25
34
35
25
25
31
37
33
18
20
33
28
29
24
38
34
31
30
33
26
33
33
27
33
27
34
31
26
24
25
29
27
26
28
25
32
32
33
22
28
19
26
26
40
42
32
22
27
34
19
24
26
32
27
31
27
29
19
28
31
24
19
27
30
22
21
20
34
24
23
34
45
24
31
36
24
28
27
34
31
27
34
23
25
31
37
22
24
27
30
33
31
28
31
28
42
21
19
32
31
25
18
28
23
41
26
21
23
24
25
28
31
29
25
28
18
23
28
26
21
29
35
24
24
28
36
29
21
27
19
24
30
30
31
29
23
28
26
35
25
32
23
33
33
21
26
34
27
29
25
18
40
27
32
31
25
27
31
43
36
27
28
21
31
29
38
33
34
35
23
20
35
23
28
26
42
35
31
19
28
36
29
22
28
26
36
26
20
24
24
25
20
33
23
34
24
24
26
32
40
27
24
28
20
27
32
34
36
25
31
22
31
29
27
28
38
20
28
33
28
35
24
28
28
22
43
39
23
24
21
25
35
23
26
25
34
29
36
26
30
27
25
17
28
28
28
28
29
36
24
22
27
18
26
25
25
19
27
31
29
36
39
23
27
30
29
23
23
35
30
31
25
33
24
32
23
37
26
25
23
25
28
26
29
27
38
26
33
28
27
25
24
29
34
22
23
45
30
24
45
29
34
31
22
24
32
21
20
23
26
33
27
25
35
29
28
23
31
29
30
35
27
37
22
31
23
24
34
37
27
26
33
31
23
29
26
28
38
27
22
29
30
20
21
24
22
30
30
25
31
34
24
28
24
23
30
22
31
23
25
19
33
24
31
34
22
21
27
25
22
22
33
36
34
32
29
29
36
26
37
20
22
27
31
34
33
41
32
31
29
19
32
20
29
26
25
27
29
31
36
34
24
32
27
37
37
34
25
25
28
32
29
28
29
24
32
26
30
28
33
30
33
29
30
28
23
39
29
28
30
22
23
22
35
29
20
17
27
25
24
28
28
33
30
23
23
24
22
22
30
29
34
24
36
29
21
25
29
32
28
28
32
27
29
16
23
26
28
37
28
27
19
29
24
30
26
26
26
27
28
28
30
23
33
36
24
22
35
31
26
21
29
23
28
29
29
26
35
27
40
30
26
27
33
23
25
28
26
22
22
35
32
28
19
33
27
22
35
29
30
33
38
30
22
26
31
19
28
23
29
27
31
25
37
24
28
24
28
39
24
29
19
38
29
36
32
24
25
25
24
28
22
28
26
32
23
38
40
28
17
28
39
29
31
37
32
28
32
21
27
20
28
30
34
29
21
29
32
34
27
22
31
32
29
34
30
36
31
38
26
22
24
23
41
27
30
21
27
29
23
32
25
27
32
27
29
30
33
23
34
21
23
27
31
26
23
32
30
36
27
24
18
40
32
29
24
28
34
41
22
29
29
30
30
25
20
25
28
22
27
23
23
22
36
35
27
23
29
22
22
28
25
34
24
27
29
31
24
26
31
29
19
30
39
36
30
24
34
21
32
21
21
29
21
26
42
35
38
31
30
23
29
18
31
29
22
19
29
34
25
22
34
29
29
39
33
23
26
28
23
28
23
38
25
47
22
26
33
28
29
23
21
24
24
23
28
20
26
28
30
26
28
20
29
36
28
21
27
26
37
20
26
28
37
26
30
26
29
30
23
21
34
28
28
27
29
22
21
28
28
36
34
26
28
36
23
22
33
23
33
21
25
25
29
24
21
26
27
27
38
23
21
34
24
29
28
35
22
26
28
24
35
27
29
27
28
27
41
29
27
26
31
42
27
29
29
31
28
25
23
24
36
32
31
32
22
36
31
41
26
28
18
26
32
18
30
28
19
27
28
38
28
25
27
27
23
20
32
25
32
40
32
21
20
21
28
27
28
30
21
33
24
25
26
20
34
19
29
25
28
22
19
25
27
43
23
25
31
22
26
28
27
22
34
27
19
29
30
23
29
23
34
31
23
36
41
29
35
29
26
34
24
25
24
29
18
30
25
43
26
28
26
35
29
35
34
21
29
29
30
35
28
31
23
32
31
29
28
43
24
26
33
27
35
30
26
35
27
26
28
26
33
37
28
23
29
50
33
29
30
24
28
24
31
23
31
25
31
30
37
25
23
29
26
21
34
22
29
27
31
24
26
32
32
21
29
34
30
26
31
31
30
31
25
22
27
28
27
34
29
31
35
27
37
33
26
17
32
38
18
29
30
22
20
30
23
29
30
44
27
23
41
26
22
25
27
29
25
34
31
31
36
32
18
29
24
20
24
30
34
26
21
27
27
17
26
37
29
24
30
22
23
49
26
27
24
23
25
26
25
32
35
34
25
25
29
32
34
26
22
25
23
30
33
32
26
36
24
28
21
29
33
27
22
32
26
31
27
19
30
27
28
32
36
33
45
26
22
27
23
25
22
30
25
27
22
30
24
41
31
26
28
29
32
22
23
31
28
29
36
28
25
32
31
32
24
38
32
23
24
23
34
26
23
22
21
23
30
28
39
24
31
25
31
31
21
29
29
22
19
24
33
31
36
43
24
26
18
29
25
23
32
28
27
30
26
31
37
29
31
30
27
27
18
34
26
22
32
24
29
22
38
28
31
23
30
39
27
25
26
28
32
24
26
23
32
35
35
24
20
28
23
39
22
31
32
38
24
22
22
26
24
33
37
20
25
25
35
39
20
28
21
33
24
32
23
32
30
29
23
20
29
21
29
25
33
32
23
32
35
27
34
22
27
31
27
23
22
19
18
21
27
21
24
20
24
37
28
36
21
26
24
32
28
27
24
22
23
30
25
24
45
30
40
31
20
32
21
31
24
26
22
25
22
23
27
26
24
29
36
30
24
32
23
27
34
27
22
26
24
22
25
22
32
35
29
33
31
37
27
41
31
23
22
37
26
35
27
24
25
23
29
37
31
42
29
22
22
26
25
17
29
31
32
27
40
48
26
25
26
36
30
34
35
36
25
28
33
33
29
26
29
28
26
22
27
40
34
32
28
29
24
36
23
31
26
34
27
28
37
27
21
26
31
19
34
37
25
29
26
33
34
31
32
32
25
36
18
34
31
38
29
21
25
19
29
31
25
24
32
31
18
24
19
27
27
31
26
31
39
34
32
27
20
25
31
17
34
27
31
29
30
23
18
28
23
26
30
21
37
23
20
35
26
24
27
18
32
31
39
22
31
27
29
30
24
18
33
34
28
28
26
20
26
25
31
30
25
26
31
20
42
29
33
33
22
29
31
27
36
34
37
29
22
20
19
29
29
34
30
35
34
28
27
36
25
31
26
30
23
32
27
24
35
27
24
27
33
27
21
30
24
24
28
24
25
28
22
29
22
22
24
27
25
23
29
32
23
35
20
42
20
39
30
31
31
30
29
31
31
24
23
24
39
25
32
27
32
22
20
28
28
33
30
29
19
26
27
31
23
31
27
33
28
21
36
23
26
32
27
26
19
30
22
33
26
24
23
31
25
18
30
29
28
32
33
33
34
25
39
25
26
22
33
24
29
24
29
31
28
32
32
29
22
24
24
24
30
26
29
27
22
32
25
23
32
24
26
24
27
39
25
38
29
33
25
21
28
26
20
32
32
26
24
22
29
32
24
23
32
40
45
40
25
30
28
20
27
36
31
33
25
43
28
34
25
36
20
31
38
27
25
28
28
23
18
26
33
22
28
22
35
24
27
26
26
23
38
24
32
34
30
40
36
17
33
29
32
33
23
21
23
38
28
24
27
27
28
24
24
34
29
26
21
30
22
25
28
22
25
21
25
30
35
26
38
31
27
28
37
29
33
26
25
32
24
28
21
34
34
32
38
26
37
22
31
26
27
54
35
26
25
29
26
39
31
26
31
28
30
23
40
26
35
20
27
25
21
32
21
27
29
23
22
24
26
26
30
30
30
22
26
22
24
27
27
23
27
35
28
31
28
27
20
20
34
18
31
18
27
34
34
35
21
23
34
30
27
33
33
23
23
34
39
28
30
35
27
27
31
27
29
26
23
41
39
26
29
24
34
26
24
32
18
20
34
24
26
27
31
16
23
20
24
29
25
29
29
27
19
23
30
40
25
17
30
27
23
24
25
35
23
