gesture,subject_id,trial_id,target,domain
DHDEDEEDDADHDEDEEDADDHDEDEEDJDDHDEDEEDJDDHDEDEEDJDDHDEDEEDJDDHDEDEEDJDHDEDDEEDJDHDEDDJCJEHEDDDEDCJEDDHEDCJEDEDDHDEJDECJDDHDJDEECJDDJDJDEECJDDJDJDEECJDDJDJDEECJDDJDJDEECJDCJCJDEECJHCJCJDAECJHJCDCDAECJHJCDDCECJAJDHCECCJDAHCJECCDDAJCHJCDDAECJCHJCDDAECJHCDCDDAECBHCDCDDAECBHCDHDDAEHBCHDHDDAEHBCHDHDDAEBHHHDHDDAEHBHDHDHDEHBHADHDHDEBHADDHHEHBHDAHHDEHDDABHHIDHDDAEBHHIDHDDAEHBIHDHDIAEHBIHDHDIAEHBHIDIDIAEBHIDHIDIAEHBIHDIDIAEHBIDIDIHAHHBIDIDIIHHBIADIDIIHHBAIIDHHBIDIAIIDHIDIIHBIIDIDIIHIBIIDIDIIHIBIIDIDIIHIBIIIIBIIHIBIIIIBIIHIBIIIIBIIHIBIIIIIIIJIBIIIIIIIJIBDIIIIIJIBDIIIIIIJIBIDIIDJIIBIIDIIJDIIIDIDIIDIIIJDIDIIDIIIJDIDIIDIHIJDIDIIDIHIJDIDIIDIHIJDIDIIDIHIJDIDIIDIHBJDIDIDIHIBJDIDIDIIHJDIBIIHDGJDDBBDGIJDDIBHBDGIJDIHBDBGDIDIHBJDBDGIDIHBJDBGDIDIHBJDBDGHDIHBJDBGDDHIHBCDBGDHDIHBCDBGDHDIHBCDBDHDIGHBCDBDHDIGDCDBBHIGDCDDBDBGDHCDDBDBAGDHDBDBCDADGHDBDBCDADGADBDBCDAGDADBDBCDAGDADBDJCDAGGADBDJCDAGGADBDJCDAGGADADJCDAGADADGCDAGJADADGCDAJAAGFCDDADJGGJCDADJDAGGJDEDECDAGFJDEDECDAFGJDEDECCAFGJGEDECCAGFJGEDECCAFGJGEDECCAFGJGEDECACFJGEDEDECAFJGEDDECAFEJGEDDCCAEFDJGCCAEDEFDJCGEDECAFDJGEDECCAFDJGEDECCAFDJGDEECACDJGEDECACDJGEDECJADHGEGECAJDHGEGECHJHGEGDECHJHGEGDCHJEHGEGDCHJEDHCGHJEGHDHCGEGHHJDHGEGHCHJDHGEGHCHJDHGEHGCAHDHGEHGHHADHGEGHCHADHGEGHHAHHGEGHHAHHIEGHHHAHIEGHHAHGEGHIHHHGFIHEHGHGFIEGHHHGIEGHFHHGIAGHFHHGIAGHFHHGIHGHFHHGIHGFFHHGIHGFFHHGIHFGGHHGIHGFGHHGGHGGHHFGIGGHHGFGGGHIFGHGGIGGHHGGIGGHHIGIGGHHIGIGGFHIGIGGFHIGIGGFHIGIGGFHIGIGGFGIGIGGFGIGIGGFGIIGGFGGBGGIGFGBGIGGGFBGIGGFGBGIGGFGBGIGGGFBGIGGFGBGIGGFGBGIGGFGBGIGIFGBGIIGFBIGIFGBIGFIGBDIGFGBIGDFGGIDFGIGDFGIGDFGBGDFGGBDFGBGDGFBGDFGBGIFGBGBFIBFIBGBGBFIGBBIBGBIGBBIGBBIBGBIBGBIGBBIBGBIGBBIBGBIBIGBBBGIGJBGJBGJBGJBGJBGJBGJBGJBGJBJBGJGBGJBGJBGJBGJBGJBGCBGCBGCBFCFCCFCFFCFCFCFCFCFCFCFCFCFCCFCCCCC,1,1,Tetrahedron,4
DADBDDJDEDCBDDJADEDDCBDBAJDEDDCBBDAJDEDCDBDBAJDDCDBEBDADDCJBDEBADCDDJBDEBADCDDJDBJADCDDBJBDJADCDBDJJDJDBCDDBBDJJDBCDBBJDDJCBDBBJDCDABDBJCDJCDABCDJCJCCDACBDJCJCCCABCDJCCCCBABCJCCCDDCABBCCCCDCDABBCCCCDCADBCCBCCDDCBCACCBCDCDBCCACCBDDCBHACCBDCDCBHABCDDHCCABCBDHHDCCACBDDHDHHCACBDDHDCCHABCDDHCCHDABHDHHHDHDABDHHHHIDHADIHHHBIHDADIHBHHIDHDIAHBHHIDHDIAHHBHIHDDIHABHIHBHDIAHIIHBHHAIGDIIBHHHAIGDIIHBHHAIGDIIBHHAIIGDIHHIIABIGDIHHIIAIIDIHHGIIIBDIHGHIIIBIDIHGIIIIIDIBHIGIIIIDIBHGIIIIIDIBHGIIIIIBIGIDIIIHIBIGDHIIIHIBIGBHDIIHIBGIHBDIIHBIGIIDHIABIIIIDHGIABIGIIDIHGABGIIDCIGIABGIIDCIIGAGIIDBCDIIHIDIDBCIDHDBIIDBDIHDBCIBIDHIDDBCIBDIIEDDBCIBDAJIDDBCIBADJIDBCIDBDAIDCIJDABAIDCDIJDBAAIDCIDJDBAIDCDIAJDBAIDCDIAJDAIDBCIADJDEIDBCADJDEIIDBADJDECIBADJIDDECIBDAIJDDECIBDAJIDDEICBDAJIDCIDBEDAIDCIJDBEAIDCDIJDEBABDCDIJBDEBDCIFAJDEBDBICFAJDEBDBGFCAHDEBDBCFJHDAGBDBFJHDACGBFJHADDAGCBFJHADDHCGBJFAHDHGCDBJFADHFGBDHFJADGFHDBHJADFGFHDHBADFDFGHDHBAGGFDFHDHAGBFGFDHDIAGBFDGFGDIAGBFDFGDIGAGBFDGDIGFBFDGAGDIGFBFDGAGDIFGBFDGAGIGFDBFDAGFGGDBIDFAGFGGDIBDAGGFFGDBIAGFDFGGBIDAGFFDGGDIAGBFFDFGDIAGBFFDGDIFAGBFDFGDIFBFDGAGIDFFBDGAGIDGFBDHGGDIGFBDHGGIFGBDDHGGFGBDIDHGFGGBDIDHGGFGBHIHGDGFGHBBHGGDFDHBHGBFGDDHBHGIGDDHBFHGIDDHBGFIDHDGHBGFIDHDGHBGFIDHDGHBFGIDHDGBFGIHGHGGFDHIBGHGFGDHBIGHGGFDIHBHGFGGDIHBHGFGGDHBHGIFGGDHBHGIGGDBHFHIGGBHBGGHBGHBGGHGGBGGHGGBGGHGGGGHGGGGHGGGGHGGFHGGDFGGGDFGGGDFGGGDFGGGFDGGGFDGGGFDGGGDFGGGDFGGGDFGGGDFGGGDFGGGDFGGGDFGGGDFGGGDFGGGFDGGGFDGGGFDGGGDDGGDDGGDDGGDDGGCDGCGDGCGDGGCDGCGDGGDCGGCGGCGICGICGICGICICGIGCIGCIGCIGHGIHGIHGIHGIHGIHGIHGICIGCIGCIGCIGCIGCGIGIGIGIGIGIGIIGIGIGIGIGGIGGGGGGGGGGGGGGGGGG,1,2,Tetrahedron,4
DEADFBDDCDDEADBFBCDDEDADBFCDDDBEADFBCBDDDEADBFCDDDBEADFJDDBDEACDBFDDBDCBDFBEDDDBCDBFEBDDBCDBDEBDFBDCDDEBDDBFBCDEBDDBFBCDDBEDFBDBCDDEBDFBBCDDDBEDBFCDBDDEBDBFCCDCBEBDBGDCCBBECDBGCDCBBEHDBGHCCBIHDBGEHCICHDBGEBICHHDBCJBHGCIHDCJBHAGCIHCBJDCAGIHHCJBDHAGIHCHJBDAIGHHHCJBDAGHHCHIJBDGAHHHCIBJDAGHIHIJBHDGAHIHIBHDAGJHIHIHIGAJBHIHIHIAGJBHIIHIHJBGHAIIHIHJBHAIGIHJHBIHAGIHIHJBIGAHIHIHJBIAGHHHIIIJIAGDHIIJIHIGADIHIHJIIAGIIHHJICIIGIIIHICIIGJIIIHCIIGJIIIICIIHJIGIIICIHJIIGIIICIHJIGIIIICIIJIIGIICIIJIIGIICIIIJIIGICIIDDIIHGICDIIIDIHIGCDIIIDIHGIDIIIDICHIGIIDICIHGIDIIDICHIGDIIDICHIIIDDGIBCHIIBGIIBDCIBBDGIBIDCIBBDFIBICIDBBDFIBCDGIBADFICIGDBIADFICDIBGIADIFCDIBGAIDIFIDBDAICDFIIBDDACDFIIIDBDCDIFAIBDICDIDAIBDFICDDAIDIFIBCDAIDFIIBCDDIADIFIBCDDAIDIFBCDGDIADIFCBDGDIADFICGDDBAIDIFGDDBIACDDFDGBDIACDDFDBGDCADDFIGDBDCDDFIABGDCDDDABFBGDFDDBAGDBDGFDBADGGDBFDDBADDGGBFDDAADGDBFGDDAADDGFDGBDAIDDGFGBDDAIDGDGDBDAIFDGDGDBDFIDDGADGBDFDGDEIBGDGFGDGEIGBGGGDEIGDGBGGGDEIDGBGGGDEIGDGBGGGDEIGDBGGGDGEIGDGGGBDGEIGGDGGBGDEIGGDGGGBDEIGDGBDGGEGIGDGDBGDIGGGDEDGDDGGGDEIDGDGGDDEIDDGGGDIEDDDGGGDEIDDDGGDEIGDDDGGDEIGDDGGDDIEGDGDGDDEIGDGDDGDEIGDGDDGDEIGDDDGEHGIGDGDDHGIGDHDGDHGGDHIDDGGGDHHIGDDDGHIHDDGDDHHIDDDDGDHHIDDDDDGHHIDDDDDGHHIDDDDDGHHIDDDGDDHHIDDDDIDHHBDDDDHIHBDDDIDHBDDDHGHDDDHBGDDDHHBGDDHHBDGDHHBDDDGHHBDDDGGHBDDDGGHBDDDGFHBBDDGFHBBGFGHDBGFGHDBGFGDGHGFDGGGJGFGGJFGGGJFGGJGFGGJGFGGJGFGGJFGGGJGFGGFGGJGGFJGGFGCGGGFCGGGCFGGGCFGGGCFGGCFGIGCIGHIGHIGHIGIHGCGICGICGICIGIGIGIGIGIGIGIGIGGIGIGIIGIGBGBGBGBGBGBGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG,1,3,Tetrahedron,4
DFADDDCDECDFADDCDDECFDDDCDADEFCDDDCDADECDFDCDADDEDFDCCADEFDDDCCADDEDFDCCDADDEFDDCCDADEDDFDCCDADEDDCCCDFBDDDCEFCDBDDCDCECFDBDDCDCECDFBDDCDCECFDDDCDCBECFDDDCCBCCGCDDCBCDCGDCCCBDDCGCICCHBDCDGCCHCIBCDDGCCHCIBDDCGCCHCIBDCDCCHHGIBCDCCCHGIBCDHCCCHGIBHDHCCDHIGBHDHHCDHGIHDHHBCDHGIHHDHBCDIHGHHBHDHDIGHHBHDGDHIHHHBDHIGHHHHIBHDIGHHHHIBDHHIHHHIGBDHIHHHGIBIHIHHDHGIBIHHIHDHGIBIHIHHDCGIBIHHIHDGCIIHHIBHDGICHIIIBHDGCIIHBDIGIIHCHBIDGIIIHCHIIIDIGGCHIIIDGGIGCIIIIDGIGCGIIIIGIGDCGIIIGIIGICGIIGIIIGICGIIIGIIGICGIIGIIIGICGIIIGIIGICGIGIIIDIGICIGIIIIIIGDCIIIIGGIIDICIIIGIGDICIIIIGGIDICIIGIIIDCGIIIGHIDICGIIHGIIDICFIIDHIIDICIFIHDIIDIFCIHDIIIDIFCDHDIIIDIFCDDIIIDHIFDCDIIIHFIDDCIIHIDFIDCIDBDHIFIDICDBDDIHFDDCDADDHIDDCDFADDIDHDCFADDIDDHFDFADDDIDHFDFADDIDDHDFFDDDIADEFDFDDDIADEFDFDDADDEIDFDFADEDDIFDFDADEDFIDDDFADDEFIDDFDADEDIFDDFDAEDDIDFGDDADDIDEGFDADDDIDEFGDADDIDDEGGDADDDIDEGDGDDIDADEGDGDDIDAGEGGDDDAGEGDIDDGAEDGIDDGDGAEDIGDGDDGAEDGIIGDDGAEDIIGGDDGADEIIGGDGIDICIGEGDGIDCIIGEGDGIDCIGGGEGDIDCIGGEGDGCGIDIGEGDGIGCIIGEGDGICIEGGIDGCGIHGDGIIGCGIIHGIGGCDGIIHGGDGDCGIIHGDGCGDDIGIIGHDGDIGGICGHDDIGCGIGHGDIGGCIGHGDGGCIIGGHDGGCIIGHGDGCIIGGGHDGCIGHIGGCDIGGHIGGCDIGGFIGCGDIGFGIGCGDIGGIHGGCDIGGIGGHDIGGGCGHGDIGGDGGGHDIGGDGGHGDGGGDIGHGDGGFGIGHDGFGIGGHGFDIIHGGGDIGIHGGGDIGIHGGGDBHIGGGGDBIGGGGGCBGIGGGCBIGGGGGCBGGGIGGCBIGGGGGCGGGIBGGCIGGGBGGCGGBGGBGGCBBGGGGGCBGBGGGGCBGGBGGGCBGGGBGGCBGBGGGCBGBGGCBGGGGCBGGGGCGGGICGGGIHGGGIHGGIGGHIGGGCIGGGHIGGGIGGGIFGGFGIFGGIGGGIGGGIGGGBGGGBGBGGGBGGGBGGGBGGGBGGGGBGGBGGBGGBGGBGGBGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG,1,4,Toroid,4
EDCBDDDEADEDCBDDADDEDEBCDDADDEDBEDDCADEDDEBDBCDDEDDEBBCDDDDEDBEBCDDEDDDEBBCDDDEDDEDCBDDEDDDEDCBDEDDDDEDCBDDDDDEEBDCDDDDEDEDCDDDBEDDEDCDDBDEDDDEDDBCDEDDDEDDBCEDDDDJDBCDDDCEDJBCDCDHEDDJBCCHDDECJDBCCDEHHCJDBHHHDCEHJDBHHHDECHDJBHHHDCHJEDBHHHDCJHEDHHHCBDEHDJHHCBEDHHDJHCBHHECHJDHCBHIECHJDBHHHICCAJDBHHICAHCJDBCHIHCHAJDBCHICHAHJDBCHIHACHJDBCHIHHCIJABCIHCHDIABICIHHCDIAICICHBHIADICICBIHAIIDICBCAIHIDIICBCIHIADIBCIICAIHIDBCIIHHIAIDBCIHIHIIABICIIAHIHIBICIIAHHIIBICIIHIHIBAICIHIHBIBIICIHIBHIBICIHIIHIBBICIHIIIBIIIIHICIBIIIIGHICIBIIIIICGIIIBHIIICGBIHIIIIICGIBIIHIIICGBIIIHIIICGIBHIIIIICGIIIHIBIHCGHIIIBICHGHIIIIBIHCGIIBIIIHICGIIDBIIHBGICIDBIIHBGICDBIIIHBICGDJIIIHBICGJDIIIBHICGDJIIIHBFIGDIIJIHBIFGDJIIIHAIFGDIIDAJHFIGIIDADJFHGDIBDIJDAFGIBDDJIDAGIBFDJIDDAGIBFDJIDDEGAFDDJIIEDAFGDIEDIDEAFGDIEDIDEFAGDDDEIEDAGGDDEIDDEAGDGIDEDDEAGGDIDDEEDAGGDIDEDEDGGDDAEDGEDGGDADEGDDEGDAGDGEDDEGDGAEDDGDEBGGEDGDDDEBGGGDDEDDEBGGDGDEDDEBGGDGDEDIEBGGGEDDDIEBGGGDDDIEEIGGGDDEDEGIGDGDDEDEGGDDDIGDHGEGDDIDGHDGEDDIGGDHDGEDDIGDHGDGEIGDGHDDDGEIGDDHGDDEGIGHDDGDDEGIGGHGDDDEGIGGDHGDDGEIDGGDDDHGHIDHGDDHDHIGDHDCHDGHGDHDIHDGCHGDHDIDFGCGHHDIDDGCFHGHDIDGFCGHGIDHGFGDDHGIDHGFGDDHGIDGHGFDDHGIDGHFGDDHGIDHGGDFDFGIDHGGDDFIGDGGDDFGGDGDDFIGGDGGDIGGDFDGGDIGGDFGGDIDGDGFIGIDGGGDFIIDGGGDFIIDGGDFIIDGGDFIIDGGDFIIDGDGIFIDGGGFIIDGGGFIDGGGBFIDGGBGFIGGBJGIFGGBJGFBGBJGGFBBJGGGFBBJGGGFBBJGGGBFBCGGGFBBCGGGGBCGGGGBCGGGGCGGGGCGGGGGGCGGGGCGGCGGGGCGGGGCGGGGCGGGGCGGGGCGGGGCGGGGCGGGGCGGGCGGGGGGGCGGGGCGGCGGGGCGGGCGGGCGGGCGGGGGGGGGGGGGGGGGGGGGGGGGGGGGIGGIGGIGGIGGDGGDGGIGGIGGIGGIGGIGGIGGIGGIGGBGGBGGBGGBGGBGGBGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG,1,5,Toroid,4
DDDBBEDCDDDCBDEBDCDDDCBDEBCCDDCBDDEBCCDCBDDDECBCDCBDDDEBCCDCDDDBCBCDECDDDCDCBDECDDDDCBCDEEDDDDCBCEEDDDDDCBEEDCDDDDCBJCDDDDEBDJCCDDDEBDJDCCDDDEBCDCJDDCEBCDDJCHDEBCDDJDCHDEBCDDDCHDJECDDDDBHDJECDDDHBDHJECCDDHBHDJECCIHDBHJHCHCIDHBJHCCHIHDBJHCHHCIHBDDHCIHHHBCDDHHCHIHBCDHIHHHHBHIDIHHHHBHHIDHIHHHBHHIHIHHDHHHIHIBHHDHHHIHIBHHDHHHIIHBHHDHHHIIHBHDHHHIHIHBDHAHHHIIBDHHHIIHIBDHIHHIIBIHIDHIDHIBIHDIHIDIBHHIDIHDIBIHHIIHDDIIBHHIIHDIDIIIHIIBDIDIIIIIIBDIDIIIIIIIDIDIIIIIIIDDIIIIIIIIDBDIIIIIIDIIDIIIIBDIIIIIDBIIDIIDIIIBIIIIIDIIBIIIIIIDIIBIIIIIIDIIBIIIIICIIBIIIIIICIIBIIIIIICIIBIIIIIIICIDIIIIIICIDIIIGIIIIDCIIIGIIIICIDGDIIIIIGCIDDIIIIHCIGIDDIHIICGDIIIDIHICGIDIDIIHIGCDIIDHIICGBDIIDHDIGCBDIIDHDIGCHDIIDHDICHDDDIGHDIHCDIGDCHDIHICGDDCIHHDIGDCICDHHDDIGCCIDHHDCIGCIDDHEDGCCIDGDHEDCGCIGDDHDCGECGDDHDIGCECDGDHDICGECGDDHDICGECDGDHDICECDGGDHDIECDCDGGHIEDCGDGDCIHEDGGDCCIDHEDGGDFCIDHEDGFGCDIDEHDGFCDIGDEDHGFCDIGDDHFGECGDDHDIFGECGDDHDIFGECGDDHDIFGECGDDHDIFECDGGDHDIECDGFDGHIEDDGDFGCIEHDFGDGCIDEHDGFDGCBDGEDGFCBGDDEGDFGCBDGDEGDFGCBGDDGDFGECDGDGDBFGECGDDGDBGGECDGDGDBGGECGDDGDBGHCGDDGDGBHFGDGGGGBHDDGGGGFBHGDGGGGFBDHGDGGGGFBDHDIGGFBGGDHIDGGFBDGGHIDGGFBGGDDIGGHFGGDDIBGGHFDGGGIIGGHFDGGGIIGGHFGDGGIIGHFDGGGGIIHDGGGGIIHGGGGIDIHGGGGIDHIGGGGIDHIGGGIGDHIGGGIDGHBGGGDGBGIGGHDGBGIGGHDBGIGGHDBGIGHDGBGIHDGGBGIHGGGIHBGGGIGBHGGGIGBHGGDIGGGGDIGGGDGIGGGDGGGIGDGGGIGDGGGIGDGGGIDGGGGIGGGDIGGGGDIGGDGIGGGGDIGGGGDIGGGDGIGGGGDIGGGDGGGIGDGGGIGDGGGIDGGGGIDGGGGIGGGDIGGGGDIGGGJIGGIGJIGIGJGIGIGGJIGGIGJIGGCGIGGIGCIGGICGIGGBCGIGGBCIGGGBIGCGBGIGCGBIGGCBGIGCGBGIGCGBGIGGCBGIGCBGGCIGGBCIGGBCIGGBCBGGBCBGGBBCGBGBCGBGCGBGCGBGCGBGCGBGCGGBGGBGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG,1,6,Toroid,4
CGCBDEDACJCGCBDEDAJCGCDEDACBJCGCEDBCAJDCGCEDCAJDBCDCEDACJDBCDCEDBBCJDCDCDBBCDJECDCCBJDEDCBCDCDJDEDCBCDCDJDEDBCCDCDJDJDBCDDCCDJDBECCDCDDJDBECDCDJDBDCECDCJDDBCEDCDCJDDBCDEHDCJCDBHDEHDHJCBDEGHHDHCBDHEIJHDHDHEICCHBHFDHEICCBHHFDHIECCBHHFDHEICCBHHFDHIDCBHEHFIHIDCBEFHHIDCIBHEHHHDCIBHEIHHHDCIBHEIHHHDCBIHIEHHHDCBIHEIHHHCIHAIDHHBHIHAIDHHBHIHHAIDHBHHHIHAIDHBHIIGHAIDHBHIIGHIDHBHAIIHIDHIBAIIHDHBIHAIIIHDHBIHIAIIHDHBIHAIIIHDHIBHIBIIIDHBIDIBIIIIDIBDHIIBIIDIBDHIIIIIDBIDIIIGDIBDIDIIIDIGDIDIIIBDGIDIDIIIBDGIDIIIDBDGIDIIIDBGDGIIIIICBGDGIIIIICBGDGIIIIICBGDGIIIIICBGDGIICBGIIDIIIGCDGIIIIDIGCJGIIIIDGICJGIIIIDIGCDIIIJIDIGCDIIIJDGIDIIIICJDGIIIICIJDDGIIIIICJDCGIIIIICJDCGIIIIICJDCGIIIICJDICGICIJDIBCBIIGCDJBIBDCGICJDBIBDCDGCJDBIBDCDGCDBIBDJCGDCDHGAJCGDDHGADCJCGDHGDCAEDCGDHGDACDECGDHGDACEDCGDEGDACEDCGDGDACEDECGDDCEDEGCADDGFJDEGADCDGFDJEGADCDGFJDEGADCIGFDEGAJDCGIFDEGAJCGDDGEIAFJCGDEGIAFDCCGDEGAIFDCCGDEGAIFDDCGDEGAFIDDCGDGFGDDECAGDFGDDEGCADGGFDDEGADCGFGDDEGDACGGFDDEGIDCGFGDEGICDCFGGEGIGIFGCEGIGGGIFGCEGGIGGIFGCEGIGGIGFGCEGIGGGIFGCEFIGGGIFGCGGGIEFFIGCGGGIEFICFGGGIGEFICFGGGGIHFICFGGGGHFICIFGGGGHFICIFGGHFIGGIFGCHFIGGGIFGCHFIGGGIFGCHFIGGGIFGCHFIGGGIFGDHFIGGGIFGDGGGHHFFIDGGGGHHFIDFGGGGHHFIDFGGGHGHFIDFGGGGHFIDHFGGGGHFIIFGDHFIIGIGGHFIIGIGGHFIIGIGGHGIIGIGGHIIDIGGHIIDIGGIDIHIGIGDIHIGIGDIHIGGIDIHIGGIDHBGIIGDHBIGGHIBDIGGHBIDIGGHIBDIGGHBIDIGGHBIDIGGBIDIHGGIIDHBGGIDHBGGDIGBGGDIGBGGDGBGIGDGIGGGIDGGIDIGGIIDGGIIDGGIIDGGIDIGGDIIGGDIIGGDIIGFCIIGFCIGIFCIIFGIICFGICIFGICIFGICIGGICIGGCIGGCIGGCIGCIGCIGCIGICGICGIHGIHGIHGICGCIGCIGCDGCDGDGBGBGBGBGBGBGBGBGBGBGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG,1,7,Toroid,4
EEDDCCACEDEDDDCBCCDEDDEDCCDCBEDDEDCCDCEBDDEDCCCDBEDDEDCCCDBEDDEDCCCDEBDEDDCCDCBEDDEDCCDBJDCDDECDCJBDCEDDCCDBDCDEJCDEBDCEDJDCEDBCEDJDDDCBCEDJDDDECCDEBJDDEDCCEJDBDEDDCEDCBJDEDCCECHBJDDECCCEHJBDDCECCEHJBDEDCHEHJBDECDCHEHBJDCHECHHHBDHCEJHCHBDHHEJCHCHBHHEJHFDCBHHHJCDFEHHHBJHFCDEHHHBJHDFCEHHHGJBCDFEHHHGBJCFIEHHHGDBICAFGHHBDCDIHAHGHBDDIHACHHGBDIHADHHIGBIDHADHHIBDIAGDHHHIBDADGIHHBDHGIDIAHHDHBGBDHIHADHBGDBIHGADHGBBDIAGHDHGBDBIHAGDBHGDBIHGAHBGDBIHDGAHBGDIIDAGHHBGIDIAGBHDGHIDIBBHDHGICBGIIIHGDICGIIIBGICIDGIIIGBCIDGIIIIGBCIDGIIIIBGCIDGIIIGIBIDCGIIIIGBCIGDIIIIGBIGDIIICIGBIDGIIICBGIIDGIICBGICIIGIICBIIIGCICBGIIIIGICCGIIIBGCICGIIIIGBCCGIIIIIGBCICGIIHIBGCICGIIHIGDCCIGIIDIDGIFCGIIDIDGICGIIFDIDGCIDIBFDDGIICDIDFGDBICIIFDCDBIICGBFCDBDIIGBFCDBDICGFICDBBDICGDCFDABDICGFCDDBADICGFDCDABDGCGFDCDBADGGCFDCDAADGGCDCDAAFGCDGDCDAJDFCGGDCDAFDGCEGDCAGDCDEGCDGAGCDEGDDGAGCDEDGCGGDDCAEGDGCGDDCEAGGCGGCDDAEGGCGGDCDEAGGCGGDCDAAGGCGDCGABGGGCGDCGBAGGCGGDCGBGGCGAGDCGBGGGCAGDFIGGGCEGDFGIGCGEGGGIGDFGEGGCGGCGFEIGGCGGCFGEIGGCGGCFGHIGGCDGCFGHIGGCDGCFGHIGGCDFGCHIGGGCDCFGHIGGCDFCFGIGGCDHFCFGIGGCHFCFDIGCGHGFCFDIGGHGFCIDGCGHGFCDGCHIGFDDCGHIGFDDGCHIGFDDGCHIGFDDGCHIGFDDCHIGDGFDCHIGGDDFCIGGDDHFCIGDDHFCDIDDHGFCDIDHGFDDCDHIGFDDDCHIGFDDDCHIGFIDDCHIGFDDDCHIGDFHDDIIDHFDDIIDDFDHDIIDDGDFDIDDDGIFDIDDDIGDGIDDIDGDBDIDGHDGIBDGHDGIBDGHDGIBDGHDGIBDHGDGIBDHGDGIBDHGGIBDHGGIBDHGGBDHGIGBHDIGGBDIIGGBDIIGDGBIGIDGBIIGDGIBGIDGIGICGIIGGICIGGICGIGCGIIGCIGIGCIIGGCIIGCGIIGGCBFICGBFIGBFIGBIFGBFIGBIFGBIFGFIBGIBGFIBGFBFIGBIFGBIFGIGGGIGIGGGIGDGGDGGGDGDGGDGGGDGDGGDGGDGGDGGGDGDGGDGGDGGGDGDGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG,1,8,CylindricalPipe,4
BCDEDDCDCCBDDEDCDCCDDDEDBCDCCDDDEDBCCDCDDDDBCEDCDCDDDBCEDDDDDCBCCEDDDDDCCBCEDDDCDBCCDEDDDCBCDCDEDDCDBCCEDJDDCDBCECDJDDCDCBCDJEDCDBDCCDJECDDCCDDJBEDCDCCGDJBEDCCDCDGBHJCCDCGCDBHJCDCGDCCBHJDCGDCCBHHJDGCCCBHHJDDGCCHBHDCJCGCCBHHCJDCGCCBHCHJDCGCCBHCJDGHCCBCHCJDHCCHHCGJIBHCHHCHGJIBHHHCHGCIBHJHHHCGHIBHJHCHGIHHBHDHHGIHHBHIDHGHHHBHIDIHGHHBHHDIIHGHHBHHIDIHGHHBHHDIGIHHBHHHIDGIHHBHHHIDIHHHHGHIDBIHHHGHHIDBIHHHHGHIBIDHHHHGHIBIDHHHGIHBHIDHHGIHHBIIDHGIHHBIDIDHGHHBIIDHDIGIHIIDIHDIGIHIIDIHDGIDIIIIDHGDICIIIIHBDICIIGIHBIDICIIIGHBIDICIIGIHIDBICIIIHGIDIIIIHGCIIDIIGIICIIDHIIGICIIDIHIIGICIIIDHIIGICICIDIIIGICIIIIDGCICIIIDDICICIIGDDIICICGIIDDIICDCIGDIDICIDCIDIGDICIDIDGDCIICIDIGDDCIICIIDGDCIICDIIGDCBDDCDIIGDCDBCDDIIGDCBDDCDIIGDCBDDDICGDCIDBDDICDCIGDDGIBCDCIDDDGIBCDCIDDDGBCIDCIDDDGBCBDGDGDCDBCAGDGDDCBDCAGDDDCDCAGAGDDCDADGCAGDDCADDCGAGDDFADCGDAGDDFDADGADCDFAGDDGACDFDGDGDABCFDGDDDGABCDFGDDDGBCADFGDDDGBCADGDGDFBDCAGDDGDFBDCAGDDDFCBCGAGDDFBCCDAGGDDFCBDCGEGDDFBCDGEGCGFICGDGEGCGFGCIDGECGGCGGDGEICGGGCDGGEICGGFCDGGIFEGGFCDGGIFGEFGDGGCIFAFGDGGGCIFAFGDGGCIFGAFGGGCIFDGAFGGGICDFGAFGGGICDGAGFGGIFCGGAGFGGIFCGGAFGGFCGGGAIFGGCFGGGAIFGGFCGGGIFAGGFGDGGIFAGFGGDGIDFAFGGGIDDAFGGDIGDAFGGDIGADFHGIGGDAFHGIGGDHHGIGGGHDHGGGGDHIHGGGGHDIHGGGGDIHHGGGGDIHHDGGDGIHHGGDDGIHGGHDIGDHGHDGIGHDHDIGIHDHDGIIHHDGIIHHDIGIHHDGIHICDGIHICDGIIHCDGIICHIDIGHIDDBGHIDDGBHDDGIBHDDBGIHDDGBIIDDBGIIDDBGIIDDGIIBDCGIIDCGIIDCGIDIICGIIDCGIIDCGIDCGIIDCIGIDCGGIDCGGICGGICGGICGGIGGIGGIGGIGGIGGIGGIGGIGGIGGIGGIGGIGGIGGIGGIGGIGGBGGBGGBGGBGGBGGBGBGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG,1,9,Cuboid,4
